temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
16.8,21.94,26.2,52252.66,14.480773,34.2,24.7,0.0,2001,7,DISTRICTOFCOLUMBIA
14.7,21.89,27.25,52161.215,9.686609,26.64,28.91,0.0,2001,7,DISTRICTOFCOLUMBIA
16.75,22.65,29.0,52067.47,8.699793,25.199999,28.56,0.0,2001,7,DISTRICTOFCOLUMBIA
18.7,24.87,31.3,51971.535,11.753877,29.519999,26.77,0.0,2001,7,DISTRICTOFCOLUMBIA
22.25,26.39,32.25,51873.53,15.509274,34.56,21.04,0.0,2001,7,DISTRICTOFCOLUMBIA
23.95,27.72,32.85,51773.574,17.974781,39.6,23.41,4.3,2001,7,DISTRICTOFCOLUMBIA
22.9,25.8,30.0,51671.785,15.990646,32.399998,11.94,17.0,2001,7,DISTRICTOFCOLUMBIA
17.7,21.48,25.2,51568.258,12.24,30.239998,25.62,0.3,2001,7,DISTRICTOFCOLUMBIA
16.75,21.01,25.5,51463.12,12.879752,30.239998,23.12,0.0,2001,7,DISTRICTOFCOLUMBIA
18.2,19.2,22.25,51356.47,13.089354,34.56,2.16,30.700003,2001,7,DISTRICTOFCOLUMBIA
18.5,20.72,24.7,51248.418,15.137133,32.039997,12.86,3.0,2001,7,DISTRICTOFCOLUMBIA
19.25,22.0,25.9,51139.062,8.942214,26.28,18.8,0.0,2001,7,DISTRICTOFCOLUMBIA
17.65,22.57,28.2,51028.348,9.83268,21.599998,25.8,0.0,2001,8,DISTRICTOFCOLUMBIA
16.05,22.42,28.65,50915.363,12.144331,28.08,27.32,0.0,2001,8,DISTRICTOFCOLUMBIA
18.25,23.66,29.85,50800.09,11.165805,27.0,25.4,0.0,2001,8,DISTRICTOFCOLUMBIA
21.3,25.14,29.75,50682.652,9.605998,20.16,20.03,0.2,2001,8,DISTRICTOFCOLUMBIA
21.6,25.72,31.0,50563.19,6.638072,19.08,20.69,1.3000001,2001,8,DISTRICTOFCOLUMBIA
21.7,26.94,32.65,50441.836,9.0,22.319998,22.52,0.0,2001,8,DISTRICTOFCOLUMBIA
22.75,28.49,34.7,50318.723,12.245294,28.8,26.06,0.0,2001,8,DISTRICTOFCOLUMBIA
24.15,29.16,34.95,50193.96,11.792404,32.760002,23.12,0.2,2001,8,DISTRICTOFCOLUMBIA
23.95,29.79,35.5,50067.695,11.384198,24.48,23.21,0.3,2001,8,DISTRICTOFCOLUMBIA
25.0,28.92,34.8,49940.035,11.435313,39.239998,20.67,15.9,2001,8,DISTRICTOFCOLUMBIA
24.45,26.03,29.75,49811.1,10.383987,22.68,13.72,14.6,2001,8,DISTRICTOFCOLUMBIA
23.05,25.13,28.0,49681.016,10.195057,33.12,12.02,11.500001,2001,8,DISTRICTOFCOLUMBIA
22.85,24.75,27.7,49549.895,11.983188,22.319998,14.83,11.200002,2001,8,DISTRICTOFCOLUMBIA
20.9,24.56,28.95,49417.848,9.72,27.0,22.33,1.9000001,2001,8,DISTRICTOFCOLUMBIA
19.05,23.67,27.65,49284.984,7.69592,20.16,20.75,0.0,2001,8,DISTRICTOFCOLUMBIA
19.1,23.88,28.95,49151.41,14.561099,34.56,22.66,0.0,2001,8,DISTRICTOFCOLUMBIA
22.6,25.42,29.85,49017.24,14.986553,40.68,17.14,0.1,2001,8,DISTRICTOFCOLUMBIA
18.85,24.29,28.1,48882.57,8.913181,19.44,20.11,0.2,2001,8,DISTRICTOFCOLUMBIA
20.4,23.76,27.1,48747.504,10.805998,30.239998,13.08,2.6,2001,8,DISTRICTOFCOLUMBIA
21.25,24.25,28.6,48612.15,10.239453,25.199999,19.67,0.1,2001,8,DISTRICTOFCOLUMBIA
18.7,23.38,27.45,48476.41,13.979872,31.68,20.16,0.0,2001,8,DISTRICTOFCOLUMBIA
17.3,23.23,29.1,48339.332,9.931042,19.08,21.9,0.0,2001,8,DISTRICTOFCOLUMBIA
19.95,24.11,30.8,48200.84,9.72,26.28,19.51,3.6,2001,8,DISTRICTOFCOLUMBIA
19.2,23.45,28.8,48061.043,14.512064,32.399998,20.19,8.700001,2001,8,DISTRICTOFCOLUMBIA
20.4,23.81,27.15,47920.066,8.473393,25.919998,18.68,0.0,2001,8,DISTRICTOFCOLUMBIA
17.75,22.67,27.8,47778.004,12.324414,28.8,21.6,0.0,2001,8,DISTRICTOFCOLUMBIA
20.55,24.63,29.8,47634.977,12.144331,29.88,19.0,1.9000001,2001,8,DISTRICTOFCOLUMBIA
